"RegionID","RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
806,"White County","GA",,"13","311",996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.21,62.05,51.11,49.46,74.16,37.04,50.3,73.9,83.72,64.17,64.91,78.12,85.71,76.31,64.84,69.36,66.24,68.27,71.45,62.76,58.76,56.9,47.94,58.4,36.43,34.39,63.7,66.37,54.05,57.22,57.53,56.48,54.41,74.56,83.73,75.13,70.75,69.85,72.98,64.7,73.59,66.47,66.69,65.29,65.55,67.05,71.32,75.83,82.25,82.37,82.05,73.07,71.06,66.53,66.44,65.11,61.5,59.06,57.24,52.03,48.78,50.86,46.99,42.24,45.56,33.7,36.35,19.45,19.67,20.99,17.79,22.38,25.47,22.77,29.9,51.25,53.65,69.94,61.59,61.81,61.82,59.83,58.85,59.08,57.03,53.52,46.74,41.37,38.46,24.4,20.58,19.56,19.34,20.24,23.46,21.62,18.63,14.56,12.33,6.9,6.12,6.38,6.42,7.59,8.78,8.88,9.58,13.75,17.52,21.83,26.29,36.31,45.92,52.88,59.74,61.36,65.96,73.46,77.92,77.35,76.15,69.52,59.81,49.6,36.41,25.51,17.07,12.92,9.41,8.67,8.53,6.87,8.23,9.71,18.67,28.49,41.57,53.59,64.61,72.37,78.69,78.47,79.36,82.61,82.66,83.67,81,77.63,74.92,71.83,68.78,66.23,64.71,56.8,49.15,44.7,43.92,37.24,37.65,35.74,49.25,48.69,45.47,54.96,62.31,70.8,73.07,71.62,71.37,71.55,71.21,69.72,68.72,70.99,72.74,72.72,67.48,69.16,63.52,65.21,67.57,66.94,71.85,69.46,73.9,69.01,64.73,63.87,64.27,66.44,68.74,70,65.1,52.89,52.41
378,"Baker County","FL","Jacksonville","12","003",997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.18,69.12,78.19,78.25,64.32,55.44,56.72,67.61,72.02,75.26,74.78,70.81,73.08,77.66,75.86,76.89,79.29,82.92,84.25,79.76,85.06,89.05,92.61,95.24,95.92,98.02,96.32,88.99,88.8,87.35,90.65,91.73,91.07,91.1,87.08,85.61,87.65,84.44,98.28,98.62,98.8,98.49,97.58,97.04,96.59,96.59,96.66,95.84,96.9,96.1,93.49,88.24,83,79.92,76.76,67.62,58.8,52.99,42.85,34.74,26.93,21.47,18.46,17.87,17.83,15.29,16.2,16.58,16.2,15.66,16.3,15.24,17.14,13.9,10.94,8.4,10.72,18.37,24.13,30.06,33.56,39.06,40.85,42.19,43.51,46.21,48.52,53.22,55.95,45.65,38.17,32.1,30.1,27.8,26.13,26.74,26.9,25.05,22.11,20.08,18.41,16.79,15.69,17.87,16.79,17.4,18.34,18.3,18.86,19,18.34,18.46,20.13,21.47,21.94,20.25,18.84,15.69,12.56,12.7,14.21,14.56,18.86,22.44,26.65,30.2,34.43,39.91,44.97,52.49,53.25,52.61,57.13,59.88,60.43,61.16,64.36,64.78,65.15,63.34,56.56,48.2,47.11,47.44,44.59,41.53,38.02,38.68,39.03,41.72,43.82,46.74,49.93,54.74,56.84,57.49,60.99,63.39,63.99,65.18,57.83,56.24,54.29,53.78,54.01,69.46,71.71,75.44,70.06,70.45,60.16,61.08,62.78,62.99,68.93,70.68,70.76,70.93,66.11,71.18,71.73,76.01,79.47,83.59,80.55,82.34,81.98,81.26,84.48,88.63,90.68,90.38,88.63,61.37,57.18
599,"Lewis County","NY",,"36","049",998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.04,34.72,7.21,11.49,8.76,16.7,22.92,39.19,40.82,49.28,37.92,5.34,14.36,24.29,48.87,87.42,99.56,97.91,94.95,79.15,65.61,92.54,93.75,97.27,98.32,85.37,60.66,42.74,48.59,60.16,60.56,78.25,76.19,58.64,70.48,79.14,77.95,95.2,79.4,78.62,79.13,79.45,78.85,74.76,73.05,75.2,74.58,75.01,73.43,73.79,74.23,76.12,75.72,76.24,75.7,76.43,74.95,77.09,77.65,77.53,77.86,77.62,77.14,76.29,71.94,68.05,68.58,64.55,64.86,62.9,62,55.45,50.61,45.73,45.15,45.23,46.67,55.87,58.45,62.42,64.36,67.93,68.88,73.59,77.37,81.75,79.54,77.78,72.97,68.88,65.35,59.24,56.04,54.93,52.67,46.26,43.42,41.25,41.93,41.99,48.35,49.71,52.47,57.03,56.21,52.51,50.75,51.69,52.5,54.12,57.93,58.12,55.94,52.66,49.49,46.85,46.29,49.45,50.07,47.84,45.4,47.47,44.84,44.24,43.41,43.65,45.73,46.04,45.35,45.85,44.81,44.5,46.44,43.79,44.58,46.21,49.3,49.07,48.09,47.96,41.52,39.79,40.42,39.66,42.12,44.78,46.42,49.36,51.61,52.99,52.53,53.47,60.89,64.61,68.19,72.93,72.72,68.73,64.89,53.39,27.4,24.21,34.11,38.3,42.23,55.29,61.62,72.85,74.78,72.85,73.55,77.66,79.08,76.97,77.74,73.17,63.45,62.92,53.07,48.14,44.98,56.4,57.49,57.27,65.04,64.12,73.53,68.72,64.75,55.59,61.52,62.31,36.75,9.5,9.16
2688,"Edgefield County","SC","Augusta-Richmond County","45","037",999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.85,,62.92,,68.31,,47.78,,,,63.89,,63.43,,64.49,,76.99,,67.99,60.17,71.85,,45.89,37.14,50.13,41.29,42.4,39.42,33.14,46.14,43.58,57.81,65.12,63.75,61.94,74.81,85.91,72.73,67.93,60.95,53.53,68.34,56.38,50.28,32.96,51.11,75.25,99.44,86.04,80.61,82.52,77.14,94.28,98.15,98.24,96.8,93.77,84.46,91.27,69.97,64.18,63.19,77.67,80.19,70.32,60.28,53.76,64.78,58.88,66.48,63.43,64.3,51.92,77.78,74.4,75.14,73.97,71.08,61.39,58.5,55,51.75,51.6,47.27,42.03,43.67,46.27,45.28,45.93,47.54,50.7,48.53,44.59,43.97,40.92,39.17,44.62,43.36,40.66,42.14,40.95,39.16,42.19,44.62,47.84,52.8,57.6,58.5,55.21,53.76,52.62,50.14,69.21,73.45,73.2,70.52,67.35,63.11,60.19,59.43,60.79,58.4,57.94,58.21,43.28,38.13,33.92,33.22,34.64,36.48,38.32,37.03,38.08,37.63,37.83,36.14,36.32,35.78,38.09,37.56,36.83,37.77,37.2,40.04,43.17,49.52,55.17,59.21,59.86,59.85,55.87,53.84,53.65,52.25,48.61,41.57,35.13,28.87,22.07,16.33,13.8,10.32,10.39,12.12,12.5,12.43,12.62,18.27,24.14,24.47,30.05,41.14,53.2,65.87,71.99,74.4,80.65,81.04,80.76,79.59,78.76,79.24,76.95,76.53,76.31,75.58,74.38,77.1,76.13,77.9,75.31,71.28,61.98,54.16,52.29,63.81,61.95,54.69,47.35,43.78,39.97,36.03,34.72,27.43,23.39,17.48,17.5,19.28,22.34,44.41,63.32,80.51,84.2,88,87.85,76.81,77.9,71.77,68.32,70.45,68.56,64.06,54.16,47.37,44.52,42.16,41.1,28.61,10.24,10.84
374,"Anson County","NC",,"37","007",1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.95,72.05,59.27,62.15,45.26,34.95,22.64,52.57,60.77,72.89,83.28,76.37,60.97,61.01,73.01,68.68,80.85,78.12,97.05,86.06,82.1,77.49,53.69,54.2,67.88,74.8,74.45,66,58.75,56.85,47.66,56.15,56.74,56.49,70.51,76.22,55.12,58.74,48.93,53.73,55.01,52.2,53.7,52.06,62.98,71.62,69.39,67.5,67.04,60.21,57.21,53.71,49.6,50.1,47.25,47.1,42.91,37.79,42.09,49.12,52.38,61.07,60.44,61.28,62.49,61.56,64.66,64.33,61.66,65.36,68.41,69.32,67.61,57.01,53.27,45.72,46.09,35.6,27.89,22,22.91,24.7,22.9,19.83,20.27,27.14,29.87,39.5,38.05,36.95,37.62,39.5,37.27,35.29,27.98,20.21,13.3,6.88,4.72,1.07,0.56,0.4,0.21,0.31,0.29,3.79,11.53,25.7,33.47,38.17,45.04,49.95,55.51,61.42,68.03,72.63,77.22,79.96,78.39,79.1,81.85,84.45,85.84,87.28,86.6,86.17,85.31,86.33,87.53,86.59,88.33,94.32,91.02,88.68,86.91,80.58,71.79,61.98,60.33,56.21,36.39,27.7,24.76,19.93,23.46,27.37,28.79,33.87,37.32,43.05,44.19,44.26,55.88,66.08,71.13,68.2,64.88,61.74,56.85,54.19,40.13,37.19,33.98,31.1,27.56,29.81,33.09,37.21,53.68,50.76,51.22,50.94,51.81,56.77,61.27,67.01,43.39,41.07,36.33,44.2,51.56,52.2,68.11,66.5,57.94,57.1,60.77,55.47,56.38,59.91,64.47,64.03,45.71,30.01,28.88
1128,"Juneau County","WI",,"55","057",1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.04,61.04,62.78,62.32,65.5,66.56,70.12,73.05,74.14,75.29,70.25,76.44,79.71,74.78,74.59,68.54,70.12,66.85,62.62,60.65,65.06,49.82,55.71,52.92,55.46,64.49,68.58,67.64,63.01
1274,"Oceana County","MI",,"26","127",1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.59,88.58,73.9,79.11,89.68,91.48,85.26,79.87,82.8,75.94,65.9,68.85,89.88,86.99,93.13,67.76,40.01,43.53,46.06,39.6,50.44,57.95,62.87,79.61,47.21,42.54,30.95,63.55,83.92,88.39,93.5,94.78,91.86,87.86,86.72,61.65,63.96,76.92,74.1,77.54,83.27,70.64,71.02,52.84,42.55,29.54,23.71,17.19,14.32,8.49,10.2,7.1,7.24,11.72,13.29,13.76,15.79,21.93,30.86,39.04,59.94,65.73,69.97,71.61,61.07,66.01,63.7,66.86,65.17,61.71,60.82,59.11,43.73,39.49,25.32,21.03,21.7,23.96,26.35,28.05,30.22,30.92,36.27,40.53,38.29,39.09,43.64,45.22,48.74,45.91,41.74,38.82,39.19,40.19,38.55,38.91,41.65,44.39,43.94,44.78,43.47,44.1,48.49,53.92,58.3,59.88,62.55,61.97,63.74,65.06,64.89,63.71,60.05,59.1,57.71,55.12,50.39,48.9,45.56,42.65,43.58,45.76,46.14,47.27,48.74,48.76,51.49,53.8,54.54,53.37,55.39,54.86,53.16,52.02,52.85,53.3,55.23,54.99,52.67,49.94,52.79,54.55,50.19,47.94,45.21,43.54,42.29,42.93,41.09,40.18,41.52,43.77,43.59,42.66,45.73,51.21,58.62,58.54,62.7,56.62,55.98,48.93,45.76,37.75,36.26,34.37,31.61,32.18,38.32,36.34,31.88,35.92,40.22,20.99,17.59,19.4,35.34,37.67,40.83,34.33,32.51,38.84,45.32,38.72,39.3,42.08,42.07,34.54,36.67,36.8,41.19,44.04,48.6,49.05,52.56
2974,"Montgomery County","KY","Mount Sterling","21","173",1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.73,95.55,96.01,95.96,95.19,77.19,56.05,40.99,32.95,49.99,53.72,50.45,46.85,45.57,53.74,50.97,52.23,50.53,48.81,52.12,51.08,48.73,56.75,70.1,65.14,71.52,74.88,75.34,70.7,69.2,77.36,79.57,78.95,80.96,77.89,72.71,64.26,66.83,61.54,63.91,66.48,69.7,63.47,58.98
2550,"Somerset County","MD","Salisbury","24","039",1004,,,,,,,,,,,,,,,,,,,,,,,,,76.73,71.22,60.43,,,79.65,,,,,81.3,68.7,68.55,60.99,58.98,47.3,49.24,29.17,29.56,51.53,38.33,35.63,23.42,27.83,29.95,42.15,47.95,46.71,59.21,69.42,74.16,58.43,75.97,73.86,77.39,79.08,89.88,88.81,88.89,94.07,77.14,57.94,83.95,80.97,86.04,75.17,67.66,48.8,65.28,56.52,62.85,79.33,75.84,70.16,39.16,42.47,38.02,44.9,52.38,39.98,75.29,66.98,87.7,67.9,78.25,83.32,88.67,88.17,89.35,89.3,89.54,97.65,92.54,99.49,99.01,99.5,98.22,92.56,90.47,93.63,93.48,93.57,89.3,84.42,79,74.46,71.78,72.09,71.87,71.75,67.34,60.81,53.59,45.94,41.96,38.33,35.06,34.86,36.16,37.21,35.2,32.8,33.65,36.93,38.72,42.84,43.91,47.06,48.9,49.31,47.8,45.18,45.9,45.4,44.08,41.19,36.71,29.96,25.86,30.89,29.49,28.12,29.32,30.61,34.51,35.23,36.78,36.04,39.88,40.94,43.63,35.07,31.93,31.16,27.14,26.69,25.48,29.86,31.66,34.29,37.63,45.09,48.42,48.99,49.24,49.07,48.25,45.39,42.3,37.1,32.76,27.22,18.95,14.57,13.4,11.7,9.7,6.97,7.07,7.83,8.31,9.23,8.84,10.27,12.72,16.11,16.54,19.85,23.9,25.85,24.63,24.58,26.19,27.86,29.39,25.18,26.29,29.03,31.35,33.51,34.81,38.1,50.45,56.19,59.79,59.3,60.47,64.73,66.71,66.47,67.7,68.21,67.75,68.42,71.56,68.78,65.12,64.14,64.03,62.71,39.21,41.67,41.56,43.7,44.59,44.2,40.59,30.73,35.15,34,32.52,37.5,41.95,43.02,59.01,65.71,69.72,70.03,83.2,89.14,89.61,87.4,85.93,84.16,87.59,87.71,80.37,74.35,63.08,60.25,43.33,31.05,27.61,29.55,13.29,9.25,9.3
1808,"Jackson County","OK","Altus","40","065",1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.04,81.54,81.39,72.12,69.61,39.55,30.91,26.28,27.56,23.13,7.96,7.18,10.24,13.81,19.93,39.06,40.36,73.62,75.1,90.4,94.99,98.5,98,94.96,86.67,87.88,79.23,65.36,68.17,57.22,55.76,29.35,14.46,13.3,12.99,14.22,24.24,32.01,32.23,35.2,40.05,43.13,44.59,45.22,51.16,57.73,59.14,62.24,62.93,62.61,60.5,56.16,56.78,54.78,58.97,54.78,48.05,45.9,44.66,38.72,37.67,40.31,43.5,45.07,42.03,47.03,50.66,52.04,53.7,56.52,56.89,57.01,56.74,50.63,42.87,43.78,47.94,55.08,59.36,61.09,61.61,64.37,66.03,66.36,63.05,60.63,65.86,63.65,59.7,55.41,48.76,39.66,36.86,34.4,34.05,35.69,41.21,51.4,50.52,51.44,54.28,43.77,44.08,47.2,53.48,47.12,46.73,45.51,53.08,47.72,54.9,58.48,57.32,66.77,69.31,81.43,85.04,88.7,87.45,85.82,82.82,82.39,75.13,71.22,74.03,72.79,67.86,53.01,53.01,53.96,62.5,77.41,77.44,77.67,80.98,81.58,82.08,82.74,85.05,86.7,87.46,83.86,73.44,53.85,53.19,53.82,45.63,45.73,49.51,50.15,48.24,56.42,67.84,71.84,77.19,74.02,66.67,62.99,47.13,47.19,79.1,77.28,80.18,83.24,80.86,85.31,68.48,62.35,53.49,48.54,43.29,38.85,39.17,40.33,41.91,26.06,31.18,39.92,49.61,56.3,63.36,65.14,51.57,50.75,39.88,40.65,44.47,50.03,49.87,44.75,38.29,35.27,19.56,7.33,8.69
1215,"Monroe County","GA","Macon-Bibb County","13","207",1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.98,42.84,64.69,80.33,88.81,89.57,89.26,80.3,73.07,75.64,77.09,57.94,70.84,82.64,70.62,39.74,35.96,39.33,40.08,41.38,35.18,26.68,29.44,30.63,46.23,37.43,61.76,84.94,81.07,66.64,78.43,80.02,90.7,95.94,96.63,97.28,90.47,84.5,82.98,80.55,76.64,66.75,65.25,53.98,48.2,43.75,44.78,41.72,41.45,47.34,48.72,48.8,52.01,58.84,66.79,75.12,77.81,77.21,79.5,79.88,82.42,81.96,82.01,78.58,74.37,68.89,55.09,41.94,34.37,29.35,22.71,15.4,12.13,7.72,6.37,5.83,5.16,12.03,15.9,19.11,20,20.1,20.62,23.35,27.45,29.2,31.55,32.1,33.38,23.67,18.94,18.89,17.73,20.49,22.24,22.37,20.08,24,23.86,25.42,28.99,30.45,31.18,32.96,33.47,30.45,31.02,32.15,32.03,33.49,34.74,36.43,37.47,40.75,46.13,45.85,45.94,50.37,51.26,55.47,55.47,55.84,55.63,52.47,52.33,53.66,54.9,59.4,63.08,60.3,61.84,57.35,56.74,55.41,54.38,59.25,60.84,58.97,57.44,57.55,49.92,50.88,49.18,50.59,50.47,48.19,48.3,47.49,45.85,46.19,48.16,49.9,56.3,59.85,63.02,60.81,54.91,54.82,56.6,56.64,72.89,74.4,71.79,68.39,66.59,72.81,68.34,68.16,65.91,58.31,53.99,48.82,48.55,46.47,47.5,49.1,55.62,59.22,57.4,57.39,61.29,67.35,70.62,68.16,54.5,53.87,50.94,47.3,35.37,33.47,43.92,43.53,30.55,26.36,26.04
391,"Boone County","IA","Boone","19","015",1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.42,96.7,94.05,93.79,92.07,87.46,76.03,63.05,46.71,34.33,23.86,17.58,11.16,9.49,7.67,7.02,6.93,6.82,10.21,11.86,11.19,12.98,25.01,32.25,38.29,42.91,47.41,50.46,55.45,61.02,65.64,66.04,72.06,74.49,75.48,74.97,72.28,71.58,72.8,74.13,70.9,70.74,68.79,68.45,63.41,58.92,53.44,53.12,53.37,50.25,48.02,49.17,46.19,43.29,50.26,51.78,51.21,55.47,53.93,51.48,49.77,49.99,49.51,48.38,48.74,49,46.34,46.9,49.9,49.55,50.9,54.31,56.56,56.67,57.24,57.57,58.03,55.8,58.12,61.54,58.79,68.72,71.2,70.08,72.75,68.28,66.56,65.56,,38.15,35.73,35.07,60.55,61.54,60.09,56.22,52.82,44.18,39.38,30.98,,54.12,47.68,47.54,50.11,44.09,44.25,42.38,58.04,69.76,71.24
3263,"Winchester City","VA","Winchester","51","840",1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2,70.37,78.08,94.56,86.03,89.49,89.68,80.75,92.71,96.02,94.15,99.32,99.87,99.24,94.09,96.29,98.92,93.45,96.46,95.18,78.72,69.49,89.17,86.62,97.9,95.33,96.5,96.09,97.43,99.5,96.21,99.7,99.96,100,99.8,99.88,98.94,98.8,98.75,98.24,98.45,98.03,96.73,93.79,90.45,83.42,76.11,65.28,55.15,46.17,36.67,28.45,24.65,19.54,17.24,12.95,11.82,11.47,11.38,10.98,11.01,10.39,9.2,9.11,7.62,7.69,8.04,7.65,6.72,6.67,2.28,0.57,0.4,0.26,0.22,0.22,0.24,0.66,1.37,2.14,3.11,3.56,7.05,12.7,18.74,16.2,25.61,27.51,30.54,28.46,26.85,29.68,34.08,37.7,39.85,43.73,47.11,59.96,54.79,55.69,52.44,40.6,34.43,31.69,26.06,21.7,18.87,17.81,17.74,19.36,21.28,24.44,30.14,37.92,46.28,50.25,58.78,60.75,63.23,67.29,65.97,66.06,70.89,71.74,71.11,68.6,66.37,65.15,60.64,65.26,66.76,64.84,64.97,63.54,60.49,59.59,62.57,65.88,68.58,72.91,75.09,68.94,66.01,62.72,60.62,60.05,59.38,57.73,55.22,52.45,54.68,60.48,66.87,74.94,78.03,80.1,80.21,80.34,83.74,82.93,73.63,72.54,79.75,74.15,79.53,76.04,81,81.87,79.64,79.32,77.51,73.47,76.05,76.88,79.36,75.05,68.42,64.09,60.05,68.07,70.08,75.79,79.23,80.48,64.02,57.22,55.42,48.8,46.39,44.85,45.97,34.24,15.23,9.96,12.73
2557,"Stephens County","GA","Toccoa","13","257",1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.16,96.43,94.51,75.93,81.08,96.69,69.2,46.78,24.18,44.87,59.56,99.13,88.62,77.02,59.35,48.72,19.08,33.33,10.42,4.79,7.74,12.93,12.77,18.75,25.29,40.84,25.56,32.8,66.81,22.27,16.38,22.7,49.81,44.48,58.84,44.46,43.08,24.13,78.24,79.33,71.61,60.22,61.33,66.3,76.36,87.63,86.46,83.22,81.24,72.38,63.29,51.21,40.36,39.95,39.34,38,22.5,17.89,19.5,26.85,31.02,47.01,35.42,33.31,30.03,30.39,31.12,25.91,30.76,30.88,31.06,19.37,19.2,17.66,23.89,29.31,42.79,48.45,51.56,56.1,56.7,56.84,58.65,60.12,60.56,57.42,53.8,51.3,46.04,48.16,47,42.65,40.38,37.01,31.81,25.64,19.75,18.45,15.91,11.85,7.2,3.99,1.87,1.78,1.84,2.07,4.35,5.48,8.16,8.88,13.35,19.87,31.26,43.19,55.66,66.4,76.97,77.84,78.9,79.03,79.81,79.2,76.24,73.37,65.3,57.04,50.59,47.26,44.78,40.06,37.96,38.8,38.27,48.66,64.83,63.77,82.42,84.5,82.3,78.67,75.72,73.03,71.71,69.33,68.58,62.31,49.37,53.94,41.68,43.43,44.89,46.6,47.34,45.22,44.4,48,53.75,54.41,52.16,49.78,39.57,47.23,48.56,53.57,50.78,66.58,67.1,68.31,69.23,71.38,71.96,68.71,65.7,65.57,63.99,59.81,60.29,60.97,63.65,65.84,66.68,67.25,68.73,70.16,66.24,69.01,71.48,69.36,71.49,70.55,75.63,72.07,68.53,54.2,54.23
2653,"Cheboygan County","MI",,"26","031",1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6,80.66,84.23,73.57,77.59,87.54,91.49,73.57,74.21,82.88,76.62,76.35,63.37,67.02,74.69,69.53,68.94,62.27,45.2,51.61,49.57,58.22,59.24,55.89,55.21,41.26,37.43,32.57,35.69,31.04,31.09,35.13,34.82,34.4,33.23,41.77,33.62,44.31,47.53,54.64,59.11,62.92,65.21,68.58,66.81,63.2,61.81,61.42,57.77,53.1,43.32,33.39,25.62,18.54,24.11,20.92,17.53,21.89,28.95,31.08,33.12,36.63,45.56,46.67,55,66.04,66.69,71.88,70.91,66.29,50.64,31.56,24.66,19.3,9.24,4.53,3.62,15.26,16.42,19.05,20.82,22.06,25.34,29.77,29.57,33.59,35.46,40.61,43.49,23.44,14.35,10.21,12.07,14.32,18.67,25.83,35.65,42.68,50.94,58.65,64.06,70.07,76.02,78.15,79.71,83.83,86.73,89.22,89.43,89.54,89.49,87.81,84.82,84.18,82.72,80.47,76.86,74.19,71.86,70.53,70.12,69.19,71.39,72.27,73.85,76.93,77.16,79.78,79.52,76.84,70.13,59.92,51.2,47.9,46.54,46.89,44.04,39.89,39.16,51.27,36.39,30.78,29.25,29.2,30.45,32.07,30.72,29.86,28.81,31.48,30.41,23.46,27.02,31.23,34.57,44.39,51.21,55.02,51.46,47.11,52.7,52.42,53.14,51.83,51.75,55.9,60.19,60.96,62.92,63.69,61.67,59.82,62.16,55.17,46.17,51.01,58.35,59.13,58.57,54.99,53.78,52.91,69.34,69.18,71.45,68.04,67.38,58.09,55.32,47.68,47.86,42.33,26.94,24.24,27.76
